"377","19407","Airgo Inc.: AIG","AIRLINE_ID"
"378","19408","American Air Transport: AMT","AIRLINE_ID"
"379","19409","Bo-S-Aire Airlines Inc.: BOI","AIRLINE_ID"
"380","19410","Combs Airways Inc.: CMB","AIRLINE_ID"
"381","19411","Summit Airlines Inc.: DUZ","AIRLINE_ID"
"382","19412","Eagle Aviation Inc.: EEZ","AIRLINE_ID"
"383","19413","Falwell Aviation Inc.: FAA","AIRLINE_ID"
"384","19414","Falcon Airways Inc.: FAC","AIRLINE_ID"
"385","19415","Pinehurst Airlines Inc.: PHR","AIRLINE_ID"
"386","19416","Great Western Airlines Inc.: ROS","AIRLINE_ID"
"387","19417","Air Freight Express: RRT","AIRLINE_ID"
"388","19418","S. S. Airways Inc.: SSA","AIRLINE_ID"
"389","19419","Aero Union Corp: XAA","AIRLINE_ID"
"390","19420","Air Express Int'l Airlines: XAC","AIRLINE_ID"
"391","19421","Central American Int'l: XAJ","AIRLINE_ID"
"392","19422","Michigan Peninsula Airways: XAT","AIRLINE_ID"
"393","19423","WTC Airlines: XBF","AIRLINE_ID"
"394","19424","Profit Airlines Inc.: XBH","AIRLINE_ID"
"395","19425","CF Air Freight: XBI","AIRLINE_ID"
"396","19426","International Air Service: XBJ","AIRLINE_ID"
"397","19427","Aeronaves De Puerto Rico: XBQ","AIRLINE_ID"
"398","19428","Allstates Air Cargo Inc.: XBR","AIRLINE_ID"
"399","19429","Cam Air International Inc.: XAQ","AIRLINE_ID"
"400","19430","Purolator Sky Courier Inc.: XAZ","AIRLINE_ID"
"401","19431","Circle Airfreight Corp.: XBP","AIRLINE_ID"
"402","19432","Pacific Alaska Airlines Inc.: XBT","AIRLINE_ID"
"403","19433","Icb International Airlines: XBX","AIRLINE_ID"
"404","19434","Cohlmia Aviation: XAM","AIRLINE_ID"
"405","19435","Amerford Airways Inc.: XAE","AIRLINE_ID"
"406","19436","Astro-Wing Airlines Inc.: XAF","AIRLINE_ID"
"407","19437","Ball Brothers Inc.: XAG","AIRLINE_ID"
"408","19438","Burlington Northern Inc.: XAI","AIRLINE_ID"
"409","19439","Century Airlines Inc.: XAK","AIRLINE_ID"
"410","19440","Dallas Flight Center: XAO","AIRLINE_ID"
"411","19441","Jet Way Inc.: XAR","AIRLINE_ID"
"412","19442","Klondike Air Inc.: XAS","AIRLINE_ID"
"413","19443","Pat Air: XAY","AIRLINE_ID"
"414","19444","Phh Air Inc.: XBM","AIRLINE_ID"
"415","19445","Flight Line Inc.: XAU","AIRLINE_ID"
"416","19446","Viking Int'l Airlines Inc.: CGL","AIRLINE_ID"
"417","19447","Capitol International Inc.: CL","AIRLINE_ID"
"418","19448","Air Caravane Inc.: AEQ","AIRLINE_ID"
"419","19449","Argo S. A.: AGQ","AIRLINE_ID"
"420","19450","Norontair: AIQ","AIRLINE_ID"
"421","19451","Alberta Northern Airlines: ALQ","AIRLINE_ID"
"422","19452","Aviacion Y Comercio S.A.: AO","AIRLINE_ID"
"423","19453","Air Bvi Limited: BLQ","AIRLINE_ID"
"424","19454","Spantax S. A.: BXQ","AIRLINE_ID"
"425","19455","Dan Air Services: DA","AIRLINE_ID"
"426","19456","Maersk Air I/S: DM","AIRLINE_ID"
"427","19457","Aerolineas Dominicanas S A: DOQ","AIRLINE_ID"
"428","19458","Caribwest Airways Ltd.: DQQ","AIRLINE_ID"
"429","19459","Execaire Aviation Ltd.: EBQ","AIRLINE_ID"
"430","19460","Aero Trades (Western) Ltd.: ERQ","AIRLINE_ID"
"431","19461","Fast Air Carrier Ltd. (1): FAQ","AIRLINE_ID"
"432","19462","Business Flights Ltd.: HIQ","AIRLINE_ID"
"433","19463","Tar Airlines: HRQ","AIRLINE_ID"
"434","19464","Transavia Holland B. V.: HVQ","AIRLINE_ID"
